,strat_name,gs,s_k,s_f_equ_long,s_gain,s_loss,low_equ_bal,pa_dist_mean_long,l_we,adg_exposure,n_days,ratio_loss,ratio_dist,krishn_ratio
607,29f03,-1.0,11000.0,19392.08626408475,21604.950344084755,0.0,0.7549118230192267,0.10888244262406603,0.5,0.08940852308114976,788.1454545454545,0.0,0.8975760626727909,14639.315193766324
437,2ae92,44.0,11000.0,19140.6801579822,21741.3479179822,0.0,0.7531463830100386,0.10314414886462525,0.5,0.08936436953132641,788.1454545454545,0.0,0.8803814846342164,14415.734029336307
539,047b4,39.0,9000.0,15745.583859665107,15760.739159665105,-953.2319943105543,0.80742815172066,0.027635727466405257,0.5,0.08932470188045294,785.1333333333333,0.06053964100705178,0.9990384143886611,12713.427673572052
21,a97f5,35.0,9000.0,15136.687255262796,15162.882955262798,-8117.281983090598,0.7577009940625533,0.03176193026134787,0.5,0.08877786064672986,785.1333333333333,0.5362654222949835,0.9982723799901845,11469.082980126603
552,132b0,15.0,6000.0,8998.937717934261,10981.998635070498,-7235.845270695002,0.6754582325383726,0.19295886046675884,0.5,0.08863169633127366,763.1833333333334,0.8040777142255872,0.8194262280452826,6078.406565678772
38,2b25f,46.0,9000.0,15400.930897650313,17457.911144526675,-992.2539706166862,0.7472585433574216,0.09895436637457826,0.5,0.08854448631083783,785.1333333333333,0.06442818146584063,0.882174893098751,11508.47718892648
5,b4024,45.0,9000.0,15455.099926374935,16893.577867978187,-2671.345765872847,0.743087006508613,0.09017707072697624,0.5,0.08850138996752319,785.1333333333333,0.1728455835677941,0.9148506045998763,11484.483939581436
283,9d15c,38.0,9000.0,15198.04706602389,15219.676966023892,-6448.751007333748,0.7664021984600713,0.03158655621391364,0.5,0.08784583498706122,785.1333333333333,0.42431445167388004,0.9985788200335468,11647.816683700345
547,983ba,-1.0,11000.0,19239.425579244456,20128.292877022235,0.0,0.7747582654042702,0.05250701068504368,0.5,0.08734641746859034,788.1454545454545,0.0,0.9558399063840889,14905.903989149981
723,2a803,27.0,9000.0,15058.057543061992,18155.090800988935,-4003.324435627493,0.6699757394107797,0.16371521918493984,0.5,0.0872249060784755,785.1333333333333,0.2658592865765762,0.8294124060366449,10088.533236503026
80,5d609,32.0,11000.0,8699.272629917998,10723.505332148583,-2964.354503890084,0.525020219180995,0.0646596018740328,0.909090909090909,0.08708150918680903,788.1454545454545,0.3407588921509668,0.8112340471205784,4567.2940228747775
350,af269,40.0,11000.0,19130.965595680103,19239.668143910167,-6026.161685517164,0.7538808665516826,0.050315754615357755,0.5,0.08684398283344995,788.1454545454545,0.3149951661027455,0.9943500819547935,14422.468921241743
508,43c21,37.0,11000.0,18997.108901004023,20220.50695327362,-67.80397129619196,0.7915357820836161,0.08985722386677356,0.5,0.08616597768012164,788.1454545454545,0.0035691731646918354,0.9394971622078183,15036.891451283844
639,23a64,32.0,11000.0,18677.14810087342,20744.609987084223,-4636.549730160877,0.7173187183764779,0.09420843023734303,0.5,0.0856794001667544,788.1454545454545,0.24824720054257388,0.9003373942678111,13397.467938646188
428,5b7ac,25.0,9000.0,14753.105777480425,19822.113301991187,-837.5878264418984,0.6720038388442947,0.172708482725542,0.5,0.0848938025120067,785.1333333333333,0.05677366102264495,0.7442751210587841,9914.14371734279
680,95472,40.0,11000.0,18615.47948232905,18642.65586232905,-5604.276933494124,0.7502472150262172,0.04165530044885835,0.5,0.08477743910789873,788.1454545454545,0.30105466468451947,0.9985422474029081,13966.211637995057
438,77879,28.0,9000.0,15205.753477886212,17388.32887124681,-2466.967909699421,0.69979952449249,0.1719851373032118,0.5,0.08446532925977336,785.1333333333333,0.16223910990580917,0.8744804397523396,10640.979053374798
22,770dc,38.0,9000.0,14903.668597480548,15538.0608946039,-5955.85412375957,0.7469834385888844,0.06278996958390765,0.5,0.08394301962635448,785.1333333333333,0.39962336016827443,0.9591717202406084,11132.793616535195
743,59bde,-1.0,11000.0,18817.542535158693,18820.194335158685,-1628.396064094479,0.7873514070515885,0.022076069298802656,0.5,0.08391094484960493,788.1454545454545,0.0865360639441619,0.9998590981605839,14816.01859231031
349,ea60f,34.0,11000.0,18071.089325150206,24674.557652254738,-570.0324132719882,0.6682882513160874,0.22045189360311132,0.5,0.08387371396583514,788.1454545454545,0.03154388775438417,0.7323774383245686,12076.696684481445
540,af2e1,-1.0,11000.0,18781.93599354307,18781.94599354307,-3527.865072272942,0.7594403385796865,0.039727523200598275,0.5,0.08299688172345394,788.1454545454545,0.18783287694547388,0.999999467573807,14263.75983011835
91,b255e,40.0,11000.0,18260.639694475984,18285.265434475983,-2485.976053146404,0.7884265322491728,0.026000204492024878,0.5,0.08232347216854982,788.1454545454545,0.1361384975959213,0.9986532467856021,14397.172830967294
714,6c68f,24.0,11000.0,18035.964721017324,21713.552960517012,-798.7071521827264,0.7163757617085813,0.11806232640868862,0.5,0.08219331895236236,788.1454545454545,0.04428413808394692,0.8306316683323611,12920.527965167887
691,76135,42.0,11000.0,18388.868279809252,19385.19654818312,-4399.486537764343,0.7538733224506236,0.07125870566097373,0.5,0.08208305216174082,788.1454545454545,0.2392472701865467,0.9486036540358292,13862.877226206683
78,108ec,30.0,9000.0,15350.29648202857,17192.584357028572,-77.04303213472241,0.7518697939208823,0.11676235053726775,0.5,0.0819929501102006,785.1333333333333,0.005018993100551568,0.8928440403872819,11541.424252567265
184,f043f,35.0,8000.0,13012.103975995855,14988.310347760562,-544.4559542303209,0.7299938450975294,0.15991371971221707,0.5,0.08195524381202397,739.6875,0.04184226895471392,0.8681501566278966,9498.755814246064
199,e3a7d,31.0,11000.0,18565.656773208815,18572.20195320881,-1900.6335112724723,0.8148446170254797,0.023022223650434392,0.5,0.08179460381876193,788.1454545454545,0.10237362106226067,0.9996475819067397,15128.125483191841
370,5ecb5,42.0,11000.0,18253.309364591518,18942.543008100336,-3312.892951982682,0.7782924393918712,0.057760498099612874,0.5,0.08045268905222919,788.1454545454545,0.18149546944123793,0.9636145134676963,14206.41267234242
399,22df0,29.0,11000.0,8421.514450235914,12567.693575235915,0.0,0.5087887978506185,0.12176379241130092,0.909090909090909,0.07951311151912471,788.1454545454545,0.0,0.6700922806417031,4284.772213217143
271,d5e07,37.0,11000.0,18246.283490623442,22693.38760113938,-272.47583032370267,0.7123555381483284,0.1608541161344452,0.5,0.07885968817230582,788.1454545454545,0.014933223550084865,0.8040352463599282,12997.841095170023
208,cdb78,35.0,11000.0,18058.107560294462,21964.548868279962,-1352.2081266432397,0.7092763015650092,0.15357466870077838,0.5,0.07874126319934474,788.1454545454545,0.0748809432067194,0.8221478924328386,12808.187743628787
293,6a73b,35.0,11000.0,18058.107560294462,21964.548868279962,-1352.2081266432397,0.7092763015650092,0.15357466870077838,0.5,0.07874126319934474,788.1454545454545,0.0748809432067194,0.8221478924328386,12808.187743628787
3,39c9a,35.0,11000.0,18058.107560294462,21964.548868279962,-1352.2081266432397,0.7092763015650092,0.15357466870077838,0.5,0.07874126319934474,788.1454545454545,0.0748809432067194,0.8221478924328386,12808.187743628787
362,46ac8,35.0,11000.0,18058.107560294462,21964.548868279962,-1352.2081266432397,0.7092763015650092,0.15357466870077838,0.5,0.07874126319934474,788.1454545454545,0.0748809432067194,0.8221478924328386,12808.187743628787
127,b8de0,35.0,11000.0,18058.107560294462,21964.548868279962,-1352.2081266432397,0.7092763015650092,0.15357466870077838,0.5,0.07874126319934474,788.1454545454545,0.0748809432067194,0.8221478924328386,12808.187743628787
404,34172,35.0,11000.0,18058.107560294462,21964.548868279962,-1352.2081266432397,0.7092763015650092,0.15357466870077838,0.5,0.07874126319934474,788.1454545454545,0.0748809432067194,0.8221478924328386,12808.187743628787
45,dd1ce,35.0,11000.0,18058.107560294462,21964.548868279962,-1352.2081266432397,0.7092763015650092,0.15357466870077838,0.5,0.07874126319934474,788.1454545454545,0.0748809432067194,0.8221478924328386,12808.187743628787
191,6aa42,35.0,11000.0,18058.107560294462,21964.548868279962,-1352.2081266432397,0.7092763015650092,0.15357466870077838,0.5,0.07874126319934474,788.1454545454545,0.0748809432067194,0.8221478924328386,12808.187743628787
562,4fe3c,35.0,11000.0,18058.107560294462,21964.548868279962,-1352.2081266432397,0.7092763015650092,0.15357466870077838,0.5,0.07874126319934474,788.1454545454545,0.0748809432067194,0.8221478924328386,12808.187743628787
711,0f96e,35.0,11000.0,18058.107560294462,21964.548868279962,-1352.2081266432397,0.7092763015650092,0.15357466870077838,0.5,0.07874126319934474,788.1454545454545,0.0748809432067194,0.8221478924328386,12808.187743628787
654,03828,35.0,11000.0,18058.107560294462,21964.548868279962,-1352.2081266432397,0.7092763015650092,0.15357466870077838,0.5,0.07874126319934474,788.1454545454545,0.0748809432067194,0.8221478924328386,12808.187743628787
240,584fb,35.0,11000.0,18058.107560294462,21964.548868279962,-1352.2081266432397,0.7092763015650092,0.15357466870077838,0.5,0.07874126319934474,788.1454545454545,0.0748809432067194,0.8221478924328386,12808.187743628787
749,9c8aa,25.0,11000.0,18103.587393299844,22793.737908865638,-1451.560721878408,0.7107871506658902,0.18360071576926648,0.5,0.07865883294360079,788.1454545454545,0.08018083324278767,0.7942351300906396,12867.797300114526
591,f2b13,49.0,8000.0,12478.419157272208,14917.157913038194,-1921.139592913063,0.7223814449441072,0.10865253608000756,0.5,0.07857827052542418,739.6875,0.15395696912404613,0.8365145177128929,9014.178461448526
340,68838,22.0,11000.0,12324.037369618822,13005.893020569049,-9641.307639892679,0.6199468641415057,0.09481563205968818,0.6666666666666667,0.0783017219090738,788.1454545454545,0.7823172999832344,0.9475733308068996,7640.248320857919
223,f88b1,24.0,11000.0,17892.95130202289,19628.610671155413,-490.0473110419909,0.7501658211784638,0.10013273975952823,0.5,0.0780317894891457,788.1454545454545,0.027387729546136334,0.9115750269741147,13422.680506788265
568,2b8a6,37.0,11000.0,17917.397998975175,20349.94207491259,-1544.5669808189887,0.750568446979958,0.1315796186824677,0.5,0.07767973159489933,788.1454545454545,0.0862048708694942,0.8804643243217751,13448.233590012604
63,0b164,49.0,11000.0,17522.400931741595,20217.844578487737,-2145.525847872479,0.7461605933066283,0.09178734965479483,0.5,0.07705951414312599,788.1454545454545,0.1224447412332569,0.8666799699502015,13074.525075384925
178,94fb6,35.0,9000.0,14466.10563701205,15335.842791608455,-3897.7960905353416,0.7537945981490102,0.06102311633977701,0.5,0.07699147700617814,785.1333333333333,0.2694433587269466,0.9432872932766165,10904.472285432628
142,13201,40.0,9000.0,14745.947060969138,15456.83627303848,-1740.6562691767874,0.796378957763256,0.06344870176471479,0.5,0.07642927918139578,785.1333333333333,0.11804302985625852,0.954008103630537,11743.36195164675
683,bd6ab,40.0,9000.0,14312.449825681346,18007.829121268376,-644.2997765061513,0.7108455836554194,0.1267484625939989,0.5,0.07564303986735521,785.1333333333333,0.04501673608315893,0.7947904064003719,10173.941749875361
65,bfdaa,32.0,11000.0,17432.884705107106,23519.898695828022,-713.9130656530697,0.7045169216310172,0.19636290848161445,0.5,0.07523124370536284,788.1454545454545,0.04095209012906068,0.7411972700460383,12281.762267590502
674,190e0,29.0,9000.0,6630.158512860344,6640.382308860344,-417.4104058233336,0.6942006622803444,0.023732698450249976,0.9090909090909091,0.0750088686698291,785.1333333333333,0.0629563237460603,0.998460360334019,4602.660430651314
96,81f40,24.0,11000.0,17243.615764674585,22147.771014126014,-617.855652043373,0.6930571811564844,0.26231175278298885,0.5,0.07409525907503703,788.1454545454545,0.035830980026191325,0.7785711597648575,11950.811734810884
305,86a2b,40.0,8000.0,12037.545875819082,14455.306888738156,-2860.5353383302945,0.6953452926722609,0.1658197522900022,0.5,0.07297083930055552,739.6875,0.23763442879802546,0.8327423256020455,8370.250860077185
728,3045e,25.0,11000.0,17042.51327050932,17993.652537293572,-6976.632434415928,0.7417204458327519,0.09436863028330209,0.5,0.07207632135482202,788.1454545454545,0.4093664076230131,0.9471402893429822,12640.780541112763
378,556ed,42.0,9000.0,6327.924480084695,6350.976839084695,-3332.040706507732,0.6233492236168698,0.03094101090554608,0.9090909090909091,0.07148298831411251,785.1333333333333,0.5265613894404655,0.9963702656167579,3944.506811766979
594,b74e1,44.0,9000.0,14138.590086179704,14686.972018997883,-428.221680708463,0.8003906010335569,0.04963879280255049,0.5,0.07128459408339373,785.1333333333333,0.03028743871194373,0.9626620155530468,11316.394616844462
61,4d788,37.0,6000.0,9049.495536318966,13753.646627028142,-347.7041512309759,0.6455925836264165,0.29761629731907074,0.5,0.07066470091660308,763.1833333333334,0.03842248994272784,0.6579706300244215,5842.287203807884
599,394f6,36.0,9000.0,14147.204926369413,16726.053725484475,-75.13977822772196,0.7407784236532704,0.1310957012172575,0.5,0.06981277104838764,785.1333333333333,0.005311280823229372,0.8458184553607032,10479.944164455716
551,27878,40.0,8000.0,12051.54860974913,14136.874541126701,-110.8885993523862,0.7468994440053666,0.18538764863528767,0.5,0.06969804350635382,739.6875,0.009201190896137829,0.8524903135193721,9001.294956025275
506,530d2,37.0,11000.0,17309.38753838729,20712.40998097045,-279.2872502876585,0.7330032187599276,0.14334588702766177,0.5,0.06916036082373396,788.1454545454545,0.01613501631229175,0.8357012802609793,12687.836780400863
584,f4aca,37.0,11000.0,16751.70378619508,17686.050200480793,-4963.746256096194,0.7298058089337658,0.10923015111409874,0.5,0.06852660967108824,788.1454545454545,0.2963129195363859,0.9471704307239662,12225.490732702929
550,f8ead,34.0,11000.0,16886.80755487977,19756.933170066295,-905.5128924953528,0.7244880841810941,0.1057733850036576,0.5,0.06737297183702338,788.1454545454545,0.05362250322049103,0.8547281812171614,12234.290853369672
660,7bdf3,44.0,9000.0,13860.582356442972,13867.758296442973,-1892.4824501238013,0.7643549612406437,0.055711341718490175,0.5,0.06732072445148811,785.1333333333333,0.13653700843558692,0.9994825450626839,10594.404889831718
194,a6e0f,34.0,11000.0,16859.13169603952,16884.533156039517,-3716.8909813656073,0.7963389565296481,0.02241760317111184,0.5,0.06582531297339275,788.1454545454545,0.22046752160069813,0.9984955781859499,13425.583342820028
180,75589,38.0,11000.0,16726.206156292214,17670.156616292214,-80.73175177743519,0.820485388608801,0.07223497026935977,0.5,0.06579201385888618,788.1454545454545,0.004826662485387627,0.9465793948238319,13723.607758096337
12,6f567,40.0,8000.0,11724.60323951627,11881.226379506776,-3952.059228721195,0.7753745874230824,0.05206418105671865,0.5,0.06557309261461478,739.6875,0.33707402698295896,0.9868175948351042,9090.959399539262
272,c59ec,40.0,11000.0,16250.915308885655,17323.71873724123,-1988.3818092806366,0.7328186565004393,0.08177082968692351,0.5,0.0644178055536611,788.1454545454545,0.12235506563703719,0.9380731444196596,11908.973923560006
712,b226f,25.0,11000.0,16975.41784407819,16986.57628407819,-3374.351386156358,0.842209032577734,0.017847042075880944,0.5,0.06379518413672529,788.1454545454545,0.19877869382363908,0.9993431024702454,14296.850240063897
686,9158a,45.0,8000.0,11723.083206859892,12412.444980597927,-874.5978228761619,0.7871931826810695,0.09548034433597075,0.5,0.06346786698623365,739.6875,0.07460476117446486,0.9444620479836497,9228.331180443038
23,60db6,42.0,9000.0,13283.09864566954,15521.165847549539,-638.2763675311134,0.7572694012620013,0.09835769226813369,0.5,0.06341126263859874,785.1333333333333,0.048051767479661056,0.8558054708091827,10058.884158310271
372,e1ae1,29.0,9000.0,13401.36473383763,16746.790544827287,-249.8155246902014,0.7073401227498237,0.14737027601211466,0.5,0.060900303864566636,785.1333333333333,0.01864105109082155,0.800234809049846,9479.322975847868
57,4524a,25.0,9000.0,13152.401614077167,15806.669747546694,-1396.1071906233371,0.7097980769496791,0.175592450027232,0.5,0.06052182146938556,785.1333333333333,0.10614846106349637,0.8320792313712072,9335.549372941829
396,d1474,40.0,11000.0,15974.269871741355,15986.948051741356,-1283.8462714972381,0.7934817212374217,0.026560172559381787,0.5,0.05879828841329196,788.1454545454545,0.08036963703539123,0.9992069668357607,12675.291153340417
185,ad1dd,40.0,11000.0,15974.269871741355,15986.948051741356,-1283.8462714972381,0.7934817212374217,0.026560172559381787,0.5,0.05879828841329196,788.1454545454545,0.08036963703539123,0.9992069668357607,12675.291153340417
112,07d5f,40.0,11000.0,15974.269871741355,15986.948051741356,-1283.8462714972381,0.7934817212374217,0.026560172559381787,0.5,0.05879828841329196,788.1454545454545,0.08036963703539123,0.9992069668357607,12675.291153340417
110,7d095,40.0,11000.0,15974.269871741355,15986.948051741356,-1283.8462714972381,0.7934817212374217,0.026560172559381787,0.5,0.05879828841329196,788.1454545454545,0.08036963703539123,0.9992069668357607,12675.291153340417
332,d13af,40.0,11000.0,15974.269871741355,15986.948051741356,-1283.8462714972381,0.7934817212374217,0.026560172559381787,0.5,0.05879828841329196,788.1454545454545,0.08036963703539123,0.9992069668357607,12675.291153340417
392,4a1ac,40.0,11000.0,15974.269871741355,15986.948051741356,-1283.8462714972381,0.7934817212374217,0.026560172559381787,0.5,0.05879828841329196,788.1454545454545,0.08036963703539123,0.9992069668357607,12675.291153340417
518,04656,40.0,11000.0,15974.269871741355,15986.948051741356,-1283.8462714972381,0.7934817212374217,0.026560172559381787,0.5,0.05879828841329196,788.1454545454545,0.08036963703539123,0.9992069668357607,12675.291153340417
659,12420,40.0,11000.0,15974.269871741355,15986.948051741356,-1283.8462714972381,0.7934817212374217,0.026560172559381787,0.5,0.05879828841329196,788.1454545454545,0.08036963703539123,0.9992069668357607,12675.291153340417
698,4a082,40.0,11000.0,15974.269871741355,15986.948051741356,-1283.8462714972381,0.7934817212374217,0.026560172559381787,0.5,0.05879828841329196,788.1454545454545,0.08036963703539123,0.9992069668357607,12675.291153340417
466,1abb1,40.0,11000.0,15974.269871741355,15986.948051741356,-1283.8462714972381,0.7934817212374217,0.026560172559381787,0.5,0.05879828841329196,788.1454545454545,0.08036963703539123,0.9992069668357607,12675.291153340417
633,efa36,40.0,11000.0,15974.269871741355,15986.948051741356,-1283.8462714972381,0.7934817212374217,0.026560172559381787,0.5,0.05879828841329196,788.1454545454545,0.08036963703539123,0.9992069668357607,12675.291153340417
490,bc110,40.0,11000.0,15974.269871741355,15986.948051741356,-1283.8462714972381,0.7934817212374217,0.026560172559381787,0.5,0.05879828841329196,788.1454545454545,0.08036963703539123,0.9992069668357607,12675.291153340417
99,0cfac,44.0,8000.0,11262.391054655518,12003.649972070589,-2132.6126779976357,0.7794050832761765,0.07050663868869705,0.5,0.05874717489108217,739.6875,0.18935700844059047,0.9382472065463596,8777.96483784265
732,ab122,44.0,11000.0,16020.946655553962,16818.020547050422,-1046.7643198303342,0.7806854896332228,0.042229011366959474,0.5,0.058231447625690706,788.1454545454545,0.06533723270762241,0.9526059627964807,12507.320584178888
15,09951,48.0,8000.0,11167.394761088579,12641.701114314945,-2396.223328690678,0.7228899578736302,0.10552855990076504,0.5,0.05779660593778497,739.6875,0.2145731730591297,0.8833775344081722,8072.797528401521
188,af919,40.0,8000.0,11264.384826659034,14397.781037940069,-238.80712365142801,0.7277162863867275,0.15230579330931526,0.5,0.05741191466814354,739.6875,0.021200192227652893,0.7823695052019392,8197.276294487314
403,293e8,43.0,9000.0,13262.26274855961,14489.8948340813,-33.51365071613886,0.7962675932947386,0.08093717003407999,0.5,0.05687034119526108,785.1333333333333,0.002526993421222839,0.9152766738765964,10560.310040438026
509,aa8d5,26.0,9000.0,13119.590209072643,15135.056160789652,-2982.091981690421,0.7355159173150583,0.13345841488972746,0.5,0.05603833085545854,785.1333333333333,0.22730069569003786,0.8668345904828242,9649.667427423723
636,97ec9,34.0,11000.0,15881.805400935216,17930.287128397664,-132.57513573379157,0.7645314020589293,0.19417515688412612,0.5,0.05415836464676109,788.1454545454545,0.008347611142873261,0.885752988070219,12142.138950404078
616,fde4c,40.0,9000.0,12775.14866464355,14211.970586951857,-669.5400756539566,0.7577333119132995,0.11085011804800968,0.5,0.053154785972341294,785.1333333333333,0.052409572149009355,0.8989005842984599,9680.155707845122
156,c3437,46.0,8000.0,10953.036320587333,10965.572560587334,-2618.609116167355,0.7855833677438055,0.03650789860285847,0.5,0.05273343068896469,739.6875,0.23907609173589756,0.9988567637548577,8604.523159747218
241,8665d,34.0,11000.0,15554.864723222301,15556.8710432223,0.0,0.8452810692250339,0.021494515350128366,0.5,0.0514101718591897,788.1454545454545,0.0,0.9998710331920587,13148.232684896107
10,63b95,33.0,11000.0,15586.022898249304,15591.220438249304,-184.40989905286054,0.8580328300146004,0.028473450668807597,0.5,0.051379006228909535,788.1454545454545,0.011831748243714843,0.9996666367446613,13373.319336057215
503,3074c,40.0,9000.0,12311.849227504747,14010.708648338077,-19.415528747516536,0.7782588941098749,0.14672603894035718,0.5,0.04982370955475209,785.1333333333333,0.001576979086467541,0.8787456463856419,9581.806164245361
702,b745e,47.0,11000.0,15265.908014760582,16035.49970127054,-309.9848113225146,0.8175286872972302,0.042800570476841264,0.5,0.04755771005571379,788.1454545454545,0.020305691022295614,0.9520070031588114,12480.317739707483
694,a829c,44.0,9000.0,11967.60454381964,13775.924573943095,-361.9222593220737,0.7244382760263571,0.1160509106074447,0.5,0.04546805045947802,785.1333333333333,0.030241829766089582,0.8687333093022402,8669.790803889899
286,7745a,36.0,11000.0,15138.203216047687,15974.597282714352,0.0,0.8445686321952856,0.0654085772887011,0.5,0.044786460567961824,788.1454545454545,0.0,0.9476422440037532,12785.251584071668
419,73e94,27.0,11000.0,14358.988262119821,14377.150642119823,-2687.11922101661,0.7667611820076075,0.02611262512979572,0.5,0.04425912052437445,788.1454545454545,0.18713847883735996,0.9987367190862707,11009.914812296356
357,da271,36.0,9000.0,11590.930652577581,11605.153872577583,-5590.132338043898,0.7282367500266016,0.034678928493182104,0.5,0.04205862394748639,785.1333333333333,0.48228503004638107,0.9987744048759568,8440.941668216814
145,1d28d,11.0,11000.0,11420.337296504576,12080.542816504578,-399.80917263568904,0.8914143988172915,0.9380789049526576,0.5,0.00723165467615814,788.1454545454545,0.0350085257777858,0.9453496808853638,10180.253105454318
458,f8abe,13.0,11000.0,249.49278228031721,760.1647222803173,-42.49432065743949,0.8473342044474097,0.9731318139741195,1.0,0.00450335833517028,788.1454545454545,0.17032284569136377,0.3282088407521687,211.40376818886338
740,bddb3,20.0,9000.0,917.8510953950635,1368.1218173950638,0.0,0.9005019259682451,0.9298575306827406,0.9090909090909091,0.002112951740932052,785.1333333333333,0.0,0.670884042433205,826.5266791553181
203,368ed,13.0,11000.0,10623.333221246043,11999.504049481333,-143.7737614010192,0.8771566395723049,0.7148256510248612,0.5,-0.0035286387445902625,788.1454545454545,0.013533771219138652,0.8853143577800806,9318.327269405008
0,72d8e,36.0,11000.0,-1518.7233250046495,-1518.7233250046495,-17949.1874025504,0.7905227991091316,0.027438535050559428,0.5,-0.2701476823820376,788.1454545454545,-11.818602576934445,1.0,-1200.5854139550029
2,,,,,,,,,,,,,,
9,,,,,,,,,,,,,,
14,,,,,,,,,,,,,,
16,,,,,,,,,,,,,,
20,,,,,,,,,,,,,,
24,,,,,,,,,,,,,,
26,,,,,,,,,,,,,,
34,,,,,,,,,,,,,,
35,,,,,,,,,,,,,,
42,,,,,,,,,,,,,,
68,,,,,,,,,,,,,,
81,,,,,,,,,,,,,,
83,,,,,,,,,,,,,,
93,,,,,,,,,,,,,,
94,,,,,,,,,,,,,,
97,,,,,,,,,,,,,,
109,,,,,,,,,,,,,,
111,,,,,,,,,,,,,,
121,,,,,,,,,,,,,,
122,,,,,,,,,,,,,,
128,,,,,,,,,,,,,,
129,,,,,,,,,,,,,,
130,,,,,,,,,,,,,,
134,,,,,,,,,,,,,,
149,,,,,,,,,,,,,,
151,,,,,,,,,,,,,,
153,,,,,,,,,,,,,,
159,,,,,,,,,,,,,,
162,,,,,,,,,,,,,,
168,,,,,,,,,,,,,,
175,,,,,,,,,,,,,,
177,,,,,,,,,,,,,,
181,,,,,,,,,,,,,,
216,,,,,,,,,,,,,,
224,,,,,,,,,,,,,,
228,,,,,,,,,,,,,,
237,,,,,,,,,,,,,,
246,,,,,,,,,,,,,,
264,,,,,,,,,,,,,,
285,,,,,,,,,,,,,,
290,,,,,,,,,,,,,,
300,,,,,,,,,,,,,,
302,,,,,,,,,,,,,,
311,,,,,,,,,,,,,,
312,,,,,,,,,,,,,,
315,,,,,,,,,,,,,,
317,,,,,,,,,,,,,,
319,,,,,,,,,,,,,,
324,,,,,,,,,,,,,,
330,,,,,,,,,,,,,,
331,,,,,,,,,,,,,,
343,,,,,,,,,,,,,,
347,,,,,,,,,,,,,,
355,,,,,,,,,,,,,,
365,,,,,,,,,,,,,,
367,,,,,,,,,,,,,,
368,,,,,,,,,,,,,,
374,,,,,,,,,,,,,,
382,,,,,,,,,,,,,,
384,,,,,,,,,,,,,,
393,,,,,,,,,,,,,,
394,,,,,,,,,,,,,,
400,,,,,,,,,,,,,,
415,,,,,,,,,,,,,,
416,,,,,,,,,,,,,,
427,,,,,,,,,,,,,,
429,,,,,,,,,,,,,,
447,,,,,,,,,,,,,,
469,,,,,,,,,,,,,,
470,,,,,,,,,,,,,,
475,,,,,,,,,,,,,,
484,,,,,,,,,,,,,,
485,,,,,,,,,,,,,,
489,,,,,,,,,,,,,,
492,,,,,,,,,,,,,,
500,,,,,,,,,,,,,,
505,,,,,,,,,,,,,,
524,,,,,,,,,,,,,,
531,,,,,,,,,,,,,,
556,,,,,,,,,,,,,,
570,,,,,,,,,,,,,,
577,,,,,,,,,,,,,,
583,,,,,,,,,,,,,,
593,,,,,,,,,,,,,,
601,,,,,,,,,,,,,,
604,,,,,,,,,,,,,,
606,,,,,,,,,,,,,,
610,,,,,,,,,,,,,,
617,,,,,,,,,,,,,,
619,,,,,,,,,,,,,,
623,,,,,,,,,,,,,,
629,,,,,,,,,,,,,,
634,,,,,,,,,,,,,,
638,,,,,,,,,,,,,,
642,,,,,,,,,,,,,,
647,,,,,,,,,,,,,,
656,,,,,,,,,,,,,,
661,,,,,,,,,,,,,,
664,,,,,,,,,,,,,,
668,,,,,,,,,,,,,,
670,,,,,,,,,,,,,,
675,,,,,,,,,,,,,,
679,,,,,,,,,,,,,,
689,,,,,,,,,,,,,,
703,,,,,,,,,,,,,,
707,,,,,,,,,,,,,,
709,,,,,,,,,,,,,,
715,,,,,,,,,,,,,,
721,,,,,,,,,,,,,,
722,,,,,,,,,,,,,,
739,,,,,,,,,,,,,,
742,,,,,,,,,,,,,,
745,,,,,,,,,,,,,,
747,,,,,,,,,,,,,,
750,,,,,,,,,,,,,,
751,,,,,,,,,,,,,,
