,strat,gs,s_f_equ_long,s_loss,low_equ_bal,pa_dist_mean_long,l_we,adg_exposure,n_days,avg_max_stuck,avg_hrs_stuck_avg,most_loss
1081,c9541,-1.0,28574.240112702555,-13198.963893796637,0.7336800038419491,0.06316818668676588,0.5,0.134679891136745,870.1454545454545,1171.8621212121213,15.319565742001213,-192.4661497000001
852,ce975,-1.0,18195.483589020718,-17851.388799665518,0.48938848802141394,0.023001660905313706,1.0,0.13459517334142077,870.1454545454545,133.77727272727273,2.5409930984583804,19.054374599999107
901,4cedd,-1.0,18700.73489447497,-3819.3780221989055,0.5009073367339666,0.030703750446983643,1.0,0.1344913871753588,870.1454545454545,274.80151515151516,2.102189381376538,164.16625305099743
1105,76b24,17.0,17855.945098096847,0.0,0.461342062147804,0.19591873915164107,0.909090909090909,0.134439615591997,870.1454545454545,3211.925757575758,1.9672852282824265,841.315298247
356,569c4,-1.0,26569.28430959433,-15704.651473098846,0.7423809792922217,0.03285741907702111,0.5,0.13441918790947038,870.1454545454545,467.81363636363636,9.726728488731167,62.93828131499974
569,cacc8,-1.0,19780.517322264634,0.0,0.3734215706814547,0.3792903799928414,1.0,0.13428448765320564,870.1454545454545,4495.724242424242,1.4620605798167574,940.0454095210187
391,45b29,-1.0,26531.44292312636,-20558.611244255637,0.7422803174566618,0.05259707014944113,0.5,0.13420239116904922,870.1454545454545,1130.0242424242422,14.357396972451353,84.63907280000218
193,5968f,36.0,26137.379441823265,-86.41255378101822,0.6669814699350359,0.3364377279076432,0.5,0.13416805417441482,870.1454545454545,4482.54696969697,2.3288459945597175,618.038713499997
1119,e76c1,-1.0,17277.101550659063,-3515.463966584038,0.503930756475961,0.044111972637383194,1.0,0.13408213572992825,870.1454545454545,113.86666666666666,1.950822901391102,249.6838982999881
419,37309,-1.0,18178.63537776533,0.0,0.3627421181079841,0.3557803241282904,1.0,0.13377004824631863,870.1454545454545,3757.390909090909,1.0129338613801817,1271.08199604201
147,aa9ad,-1.0,20587.70052031795,0.0,0.4496489869593431,0.21200923731716717,1.0,0.13365992208409228,870.1454545454545,2427.504545454545,1.586864048180306,824.4590333886945
971,f3141,30.0,19965.33196750413,-14433.85482973353,0.4923002782555432,0.10519856109716891,0.909090909090909,0.13361471944552034,870.1454545454545,1293.9833333333331,1.7823252056137442,281.6229521200012
14,2683c,-1.0,19488.331069290092,0.0,0.5758963288626645,0.02927768970429995,1.0,0.13354431656749596,870.1454545454545,986.3818181818183,1.6818190845374927,452.32246090599995
791,42802,-1.0,18783.757189483913,-4918.528122612952,0.4250468503111916,0.15880008548618368,1.0,0.13349371921358055,870.1454545454545,1088.3333333333333,2.196203428110083,421.56144809615506
53,56962,35.0,26467.78548818083,-6241.773661445115,0.7853134899866386,0.042935955295715915,0.5,0.13349050860274222,870.1454545454545,723.9227272727272,7.716619057997163,331.95969938800005
1206,9e079,36.0,17587.135979676623,0.0,0.4907327311320845,0.11813676305974698,0.909090909090909,0.13344593020851478,870.1454545454545,2506.7333333333336,8.234314957082502,952.1004182999981
1201,0d01e,15.0,17237.230181831233,0.0,0.54046496699543,0.07779899380018604,0.909090909090909,0.13341736835025667,870.1454545454545,1969.0636363636365,2.554286298438468,565.6709678229995
337,59f23,-1.0,18867.090153426165,0.0,0.4145132979451604,0.23634979794472313,1.0,0.13340419872046447,870.1454545454545,3081.4348484848483,2.1136001110962783,825.0645767999932
772,8c060,-1.0,18867.090153426165,0.0,0.4145132979451604,0.23634979794472313,1.0,0.13340419872046447,870.1454545454545,3081.4348484848483,2.1136001110962783,825.0645767999932
435,3e4b1,14.0,16098.709627992588,0.0,0.398921020676028,0.36536471685819677,0.909090909090909,0.13336087732914104,870.1454545454545,3899.995454545455,1.3802384429204806,970.6966202999897
671,60c14,-1.0,21275.810411798055,0.0,0.427292113181919,0.2677395551632763,1.0,0.13319350006910505,870.1454545454545,2947.0,1.3997879521513783,710.5171328150014
945,7d62c,12.0,12949.448726504905,0.0,0.3065310516890174,0.7682010592925029,0.909090909090909,0.13308816325090544,870.1454545454545,6709.140909090909,1.791803086633346,1439.216415896105
27,7baca,41.0,24419.17772248298,-9262.989414565804,0.6984214079650903,0.21723569044499877,0.5,0.13298804684457038,870.1454545454545,2250.501515151515,1.8659368214656522,528.5780772634498
861,35602,14.0,15664.25703718805,0.0,0.38363362755393476,0.5272431624128847,0.8432321928034678,0.1328991463187637,870.1454545454545,5579.60303030303,1.0127004922634681,1220.6746157200012
979,1a8cb,45.0,26060.375216604956,-494.4977096204942,0.6816653409852749,0.23729633906872538,0.5,0.13285430227522468,870.1454545454545,2721.6090909090917,2.6713425725603113,465.81040078191535
566,fad3e,-1.0,20489.988515061916,0.0,0.34412664500068185,0.5191256768807977,1.0,0.13284688237068734,870.1454545454545,4198.760606060606,2.4481237077990388,1048.5835593500026
122,34366,-1.0,26423.15183822851,0.0,0.6875925476650743,0.3128148251728172,0.5,0.13281101763488978,870.1454545454545,3819.6727272727267,8.570928036495614,397.65466281600004
954,32200,-1.0,17478.693958468684,0.0,0.5661115258503638,0.051929660151202615,1.0,0.13280075651666842,870.1454545454545,1340.1515151515152,6.463444178544276,627.8489606859995
1109,8af61,11.0,28743.26024592657,-37699.646926552734,0.7909557500377921,0.009044480502715262,0.5,0.1327675669562577,870.1454545454545,108.8151515151515,1.8860595658080248,-123.59915492599906
357,24677,-1.0,19421.515866307895,0.0,0.3970784072603564,0.2402850517017434,1.0,0.13269186587519965,870.1454545454545,3128.560606060606,2.133935768258224,1032.199893786834
100,5c64e,-1.0,18804.352472330836,-4283.786839520686,0.5311718734848954,0.06760535502517158,1.0,0.13267823741136986,870.1454545454545,540.8318181818182,3.347724662181797,-321.68072391353286
372,53f20,14.0,18824.228471891365,0.0,0.5270338228418944,0.5084695099205518,0.6946598997954946,0.13258361190898751,870.1454545454545,4257.172727272728,1.1774733515514269,822.9353418069959
242,698c5,-1.0,24543.229821698387,-26286.346511068463,0.5527119358293472,0.009566337077359101,1.0,0.13233640855361448,870.1454545454545,78.47121212121212,0.945295809841846,218.1964403000119
421,f31dd,-1.0,19950.85764122787,0.0,0.46086565599366675,0.2315367470551161,1.0,0.1320420107663429,870.1454545454545,2817.795454545454,4.273971863840442,1032.0281101740013
40,af078,16.0,26858.610640366536,-141.5316952356976,0.6707434514059881,0.3551437943149496,0.5,0.13190485094854495,870.1454545454545,4304.512121212121,2.697013615049108,406.88649378599865
420,24ee9,45.0,24071.680373511797,-249.40674355084414,0.6351908455800149,0.5741304133057272,0.5,0.1316163570495941,870.1454545454545,4626.487878787879,1.7996114831057417,619.6693781116177
180,397ef,-1.0,14635.614426514065,0.0,0.39259484294603675,0.2107632993815769,1.0,0.1315963985709432,870.1454545454545,3594.431818181818,3.11574836096731,1490.5224390029991
280,41ae4,41.0,25151.623026322817,-9652.202139698908,0.7069889784864992,0.18450943392652386,0.5,0.13121038953630407,870.1454545454545,1914.892424242424,1.4557598049549427,292.51156729999974
1044,e94fd,40.0,24918.208149738493,-1320.5006905650357,0.6620206637633195,0.41102601027874286,0.5,0.1311272235240683,870.1454545454545,4188.837878787879,1.3809382575422826,582.2587941348303
587,c7230,20.0,17748.566537417773,0.0,0.4931475870839394,0.14239736343794124,0.909090909090909,0.13112577549250568,870.1454545454545,3075.6575757575756,2.4568080506669427,926.0983708999956
37,68285,-1.0,26436.669242900418,-47838.02629940647,0.762150779149853,0.017253893934723385,0.5,0.13097476071805955,870.1454545454545,208.3590909090909,2.4864386136050967,166.0096428999975
799,875ac,-1.0,18554.739774044763,0.0,0.40483115171648154,0.2470050034069098,1.0,0.1309601413501917,870.1454545454545,3452.8439393939393,2.449536403463428,802.6027290369982
850,d57f5,-1.0,16904.145198496237,-8214.890420153388,0.49667771437194563,0.05389414394774326,1.0,0.13083910487733633,870.1454545454545,622.8530303030303,4.426355983029175,425.74200463399853
392,ffc10,47.0,26091.266897328234,-8094.6503970354825,0.761367191617343,0.03209084224524621,0.5,0.13075985996650255,870.1454545454545,591.959090909091,10.032748729911534,124.78824792983735
779,85d7d,34.0,17133.647499019793,0.0,0.4747445307867967,0.13054897945360938,0.909090909090909,0.13047505564564413,870.1454545454545,2532.348484848485,2.137903854843726,995.2320412999936
305,56ed1,43.0,25408.560370022886,-2777.397171165986,0.6724742001282122,0.3244621755936431,0.5,0.13041841237657034,870.1454545454545,2483.1863636363637,1.7032528817622845,638.5349313920434
173,58716,18.0,16226.761100375257,0.0,0.4072482234252122,0.19792785600171728,1.0,0.13041502521949108,870.1454545454545,3034.9424242424243,2.581687080059932,978.1056724939996
481,2ad3f,-1.0,18426.22018493373,0.0,0.4589880615827651,0.13637481613306626,1.0,0.13040472632986477,870.1454545454545,2322.590909090909,1.3643961629150978,852.2827481465212
1208,64330,-1.0,26830.54774844316,0.0,0.6710202504899173,0.6027868643151938,0.5,0.1303552729061501,870.1454545454545,4729.268181818182,3.3755225394664494,496.6696121830001
843,6a812,38.0,18516.56635917566,0.0,0.570095217265281,0.1082497935006348,0.7959183673469389,0.13007343938551574,870.1454545454545,2321.9606060606056,8.280269940760366,911.7122673999991
80,d5300,-1.0,23743.44441604715,-45935.485483126846,0.5374074196648656,0.01178346797846334,1.0,0.13003973481729272,870.1454545454545,114.70909090909089,2.2964208464378877,-432.10647019498543
637,2f491,31.0,25817.020039950894,-11878.264532910121,0.7367622990650798,0.03275891089999629,0.5,0.1299045504558529,870.1454545454545,508.95,17.91523505095285,-183.6314263999985
536,9dad5,25.0,16498.67210120743,-26398.484343697146,0.4904319117532296,0.0886381101523534,0.909090909090909,0.12984278586298623,870.1454545454545,937.8181818181819,1.0846664040737755,190.6070428469937
601,b1d10,10.0,12626.679263368867,0.0,0.34879472802817446,0.5987024293908247,0.909090909090909,0.12981853881970326,870.1454545454545,5929.553030303031,1.6678738004062739,1189.8418446749993
854,9b0b2,16.0,21362.824881290886,-8661.591137166426,0.672884113447562,0.08235993553319433,0.6666666666666667,0.12980716492225686,870.1454545454545,1397.7636363636361,1.2420968815920206,-196.23992013478568
116,1b674,-1.0,16537.350454280277,0.0,0.3759707104302064,0.40262439447222975,1.0,0.1294068839623353,870.1454545454545,4452.803030303031,0.9429319330248493,890.8657749816886
934,2bfe6,16.0,20206.536201984632,-27605.37457054838,0.6338039195143502,0.022468062312084404,0.6666666666666667,0.12934184974629587,870.1454545454545,229.1287878787879,1.2792917657271052,135.69747246300045
1096,6cc5d,16.0,24210.963571616936,0.0,0.645172791995821,0.4552380596912124,0.5,0.1292961705991501,870.1454545454545,5119.992424242425,6.818145777901164,575.7892884086953
374,7d563,33.0,15925.903428182524,0.0,0.5397950580897262,0.07134858790789483,0.909090909090909,0.1292826743079485,870.1454545454545,1813.871212121212,9.378873273597891,914.4741488820009
525,be9e2,-1.0,17877.34709424829,0.0,0.5523357831118094,0.04090286408214071,1.0,0.12922702247838563,870.1454545454545,1359.3666666666666,2.116014191247737,546.2168325780235
250,2cebd,-1.0,20657.77126261308,0.0,0.37484617710434304,0.4151288717961848,1.0,0.1292117987699174,870.1454545454545,3971.034848484848,3.337418938932589,1642.4332880560066
1198,663d3,-1.0,19834.856668150303,0.0,0.5093384445204677,0.18491985657978025,1.0,0.1291351911277906,870.1454545454545,2046.9454545454544,2.4042673023542553,769.2788933209993
452,9c697,-1.0,19459.02755043441,-20637.926413911508,0.5118364458254958,0.014283511942642218,1.0,0.12906547082221864,870.1454545454545,127.07575757575756,1.7373332888740611,-157.17595670000048
831,f9307,29.0,18252.501863287667,0.0,0.38444050222233644,0.44659655499491036,0.909090909090909,0.1290427615547978,870.1454545454545,4616.7,1.387335163819555,1146.7984095209997
384,347d0,11.0,26768.17210871636,-21859.874037841066,0.7863477724874457,0.009805368073026422,0.5,0.12895792530900532,870.1454545454545,97.8,0.7610627747113867,110.56415778799646
246,e967e,29.0,26073.970841254984,-7383.770160573749,0.7653837490924741,0.023813669743403366,0.5,0.1288309551390335,870.1454545454545,483.1878787878788,6.934654525144146,237.64062106999904
685,542cf,-1.0,17951.915131826303,0.0,0.4276140597601954,0.26858390403343235,1.0,0.12877014502806727,870.1454545454545,3525.6257575757572,1.4307190407799775,798.4375918043844
236,5d68d,31.0,15763.57241754951,0.0,0.44857244021893145,0.1874688460368377,0.909090909090909,0.12875898429595498,870.1454545454545,3914.890909090909,8.819909054643622,955.4339851669996
658,af0d9,-1.0,15206.190426889538,0.0,0.32954247249252666,0.390011181704425,1.0,0.12868013507134804,870.1454545454545,4316.401515151515,1.3936736775072287,1150.5391396359978
164,9454b,-1.0,17172.578854311785,0.0,0.5555597464691786,0.03732534569847444,1.0,0.1285747334231816,870.1454545454545,1207.380303030303,1.6619150591011072,567.5271767619902
500,d6dcb,22.0,25911.669067357507,-148.93798447372316,0.6652708304522114,0.30026706544945364,0.5,0.1285601917860446,870.1454545454545,3716.606060606061,3.9851157877569703,481.4317248760005
845,839fe,14.0,26411.477472967726,-21974.784532108864,0.7625108493643554,0.010906355496910798,0.5,0.12855412331267801,870.1454545454545,88.53181818181817,1.3343534160932875,90.81657387199981
923,63678,45.0,23735.646968274803,-54.68072284353759,0.6346816657865764,0.5281292401167637,0.5,0.12822367964434614,870.1454545454545,5315.933333333333,1.9301284228927336,681.9497136999937
1013,34b71,16.0,21963.414162820813,-20632.781685089805,0.6541768146991966,0.016182056605800268,0.6666666666666667,0.12819095792060498,870.1454545454545,161.13636363636363,1.6453167380704037,-27.77741398475483
12,9f943,15.0,17464.72365569055,0.0,0.5234652065870546,0.12588047234379077,0.909090909090909,0.12817701351062766,870.1454545454545,2222.159090909091,3.1635280211473824,669.7524730980007
1050,0c081,11.0,24371.710270314925,-5647.72214522355,0.6757129748788046,0.23666875659090636,0.5,0.12808468731998424,870.1454545454545,1492.5151515151517,2.486929387275885,404.5916646060077
203,ddd14,15.0,16835.469978498728,0.0,0.5144088058603798,0.22541156128551815,0.8649318601319561,0.12789988654835513,870.1454545454545,2638.0106060606063,1.1252550272984252,704.988030699998
232,9fbf3,16.0,19869.618528300205,-14700.161331678808,0.6703101951904566,0.030814426750504307,0.6666666666666667,0.12778740266390567,870.1454545454545,256.47121212121215,0.9866835829463912,-123.48606260001047
665,d048b,-1.0,25349.165177131254,-19359.42509388473,0.7348056992909862,0.014652053956930207,0.5,0.12766034287631428,870.1454545454545,84.82121212121211,1.3697739811145315,43.36467088899933
818,0428a,35.0,25663.102470267124,-5557.063653694899,0.7717482248213887,0.08598049764180407,0.5,0.12756308889530588,870.1454545454545,1095.0742424242426,10.44007285989058,358.25355224848454
207,f5190,-1.0,17361.769487606052,0.0,0.5569489986387319,0.03807909440523625,1.0,0.12736368354597966,870.1454545454545,1495.428787878788,2.1634748853716173,746.9656823600003
893,a3d45,-1.0,15997.088463132706,0.0,0.3793697385004258,0.2798560411174393,1.0,0.1272543194966886,870.1454545454545,3277.4287878787873,2.788793290786387,1149.7228117
129,3445b,-1.0,25972.87647468299,-17145.469465103684,0.775951918438209,0.016652349575228178,0.5,0.12717917221545957,870.1454545454545,215.6681818181818,4.886900475533631,134.78730389999902
922,9b3a0,-1.0,20025.44252553084,0.0,0.5231271927795135,0.11223499126018868,1.0,0.12699415860445765,870.1454545454545,1619.85,2.3055987695205555,589.5229781880003
888,9f68f,14.0,14911.246443170032,0.0,0.43065927810552435,0.3551127173066843,0.859239581787124,0.12682716828718538,870.1454545454545,4072.474242424243,1.2728546293728917,968.9881065999956
648,36133,33.0,14593.824574549068,-2904.1676808042284,0.4393739818614042,0.23672975198564747,0.909090909090909,0.12670694370859847,870.1454545454545,1677.9136363636362,1.3298565809631246,950.4050519810012
1153,f4c37,-1.0,16725.909997125054,0.0,0.3301061494138829,0.4873129453142667,1.0,0.12641505587223367,870.1454545454545,4413.974242424242,2.786165899861896,1552.2438196999979
1180,0e081,-1.0,17835.94900973721,0.0,0.44355786203739334,0.20301913080939854,1.0,0.12636539291151483,870.1454545454545,2786.0469696969694,1.2730084370146733,827.7138226188182
627,73486,15.0,25226.62687631095,-1855.7743953113054,0.6763276897623473,0.35082288881549045,0.5,0.126309748427927,870.1454545454545,2530.615151515152,1.671037802477966,329.75550607801273
1104,0203d,15.0,25226.62687631095,-1855.7743953113054,0.6763276897623473,0.35082288938142986,0.5,0.126309748427927,870.1454545454545,2530.615151515152,1.671037802477966,329.75550607801273
1101,32227,-1.0,14757.677713396008,0.0,0.36237784054714767,0.3309040393455797,1.0,0.12628204630006412,870.1454545454545,3884.257575757576,1.3382382249919649,878.4992960419995
